index,slug,category,level,updated_date,duration_text,title,pdf_filename,status,step_count,pdf_page_count,url
28,production-ready-ai-roadshow-2-evaluating-multi-agent-systems-evaluating-multi-agent-systems,AI / Gemini / Agent / Vertex AI,高階,2026-05-10,,從氛圍檢查到以資料為依據的服務專員評估,028__production-ready-ai-roadshow-2-evaluating-multi-agent-systems-evaluating-multi-a__從氛圍檢查到以資料為依據的服務專員評估.pdf,passed,10,24,https://codelabs.developers.google.com/codelabs/production-ready-ai-roadshow/2-evaluating-multi-agent-systems/evaluating-multi-agent-systems?hl=zh-tw
29,production-ready-ai-roadshow-1-building-a-multi-agent-system-building-a-multi-agent-system,AI / Gemini / Agent / Vertex AI,高階,2026-05-10,,建構多代理系統,029__production-ready-ai-roadshow-1-building-a-multi-agent-system-building-a-multi-ag__建構多代理系統.pdf,passed,13,25,https://codelabs.developers.google.com/codelabs/production-ready-ai-roadshow/1-building-a-multi-agent-system/building-a-multi-agent-system?hl=zh-tw
22,th-ai-live-labs-26-alloydb-querydata,AI / Gemini / Agent / Vertex AI,高階,2026-05-11,1 小時 27 分鐘,Thailand AI Live + Labs 26 - QueryData for AlloyDB using Gemini Data Analytics,022__th-ai-live-labs-26-alloydb-querydata__Thailand-AI-Live-Labs-26-QueryData-for-AlloyDB-using-Gemini-Data-Analytics.pdf,passed,14,36,https://codelabs.developers.google.com/th-ai-live-labs-26-alloydb-querydata?hl=zh-tw
7,evaluate-agent-skills-using-open-source-frameworks,AI / Gemini / Agent / Vertex AI,高階,2026-05-13,,使用開放原始碼架構評估代理程式技能,007__evaluate-agent-skills-using-open-source-frameworks__使用開放原始碼架構評估代理程式技能.pdf,passed,7,12,https://codelabs.developers.google.com/codelabs/evaluate-agent-skills-using-open-source-frameworks?hl=zh-tw
8,agentforce-sales-setup,AI / Gemini / Agent / Vertex AI,高階,2026-05-13,13 分鐘,將 Agentforce 銷售代理連結至 Gemini Enterprise,008__agentforce-sales-setup__將-Agentforce-銷售代理連結至-Gemini-Enterprise.pdf,passed,5,10,https://codelabs.developers.google.com/agentforce-sales-setup?hl=zh-tw
3,genui-intro,AI / Gemini / Agent / Vertex AI,高階,2026-05-15,,建構生成式使用者介面 (GenUI) 應用程式,003__genui-intro__建構生成式使用者介面-(GenUI)-應用程式.pdf,passed,9,35,https://codelabs.developers.google.com/codelabs/genui-intro?hl=zh-tw
1,cloudnet-agent-gateway,AI / Gemini / Agent / Vertex AI,高階,2026-05-16,1 小時 43 分鐘,透過 Gemini Enterprise Agent Platform 的 Agent Gateway 管理代理工作負載,001__cloudnet-agent-gateway__透過-Gemini-Enterprise-Agent-Platform-的-Agent-Gateway-管理代理工作負載.pdf,passed,19,31,https://codelabs.developers.google.com/cloudnet-agent-gateway?hl=zh-tw
705,alert-uptime-check-pubsub,資料分析 / BigQuery / Looker,初階,2026-03-21,,警告：運作時間檢查與 Pub/Sub 主題,705__alert-uptime-check-pubsub__警告-運作時間檢查與-Pub-Sub-主題.pdf,passed,6,19,https://codelabs.developers.google.com/alert-uptime-check-pubsub?hl=zh-tw
731,apply-responsible-ai-practices-for-ml-derived-datasets,資料分析 / BigQuery / Looker,初階,2026-03-21,,依循負責任的 AI 開發原則建立遙測資料集 (例如 Dynamic World),731__apply-responsible-ai-practices-for-ml-derived-datasets__依循負責任的-AI-開發原則建立遙測資料集-(例如-Dynamic-World).pdf,passed,4,10,https://codelabs.developers.google.com/apply-responsible-ai-practices-for-ml-derived-datasets?hl=zh-tw
756,alert-errors-pubsub,資料分析 / BigQuery / Looker,初階,2026-03-21,,警告：將記錄錯誤傳送至 Pub/Sub 主題,756__alert-errors-pubsub__警告-將記錄錯誤傳送至-Pub-Sub-主題.pdf,passed,6,17,https://codelabs.developers.google.com/alert-errors-pubsub?hl=zh-tw
807,cdc-using-dataproc-cloud-pubsub,資料分析 / BigQuery / Looker,初階,2026-03-21,,使用 Dataproc 和 Cloud Pub/Sub 建立變更資料擷取機制,807__cdc-using-dataproc-cloud-pubsub__使用-Dataproc-和-Cloud-Pub-Sub-建立變更資料擷取機制.pdf,passed,8,19,https://codelabs.developers.google.com/cdc-using-dataproc-cloud-pubsub?hl=zh-tw
868,looker-iframe-post-message,資料分析 / BigQuery / Looker,初階,2026-03-21,15 分鐘,嵌入式 Looker iframe 訊息,868__looker-iframe-post-message__嵌入式-Looker-iframe-訊息.pdf,passed,5,8,https://codelabs.developers.google.com/codelabs/looker-iframe-post-message?hl=zh-tw
537,dataproc-serverless,資料分析 / BigQuery / Looker,初階,2026-03-27,37 分鐘,Dataproc Serverless,537__dataproc-serverless__Dataproc-Serverless.pdf,passed,8,16,https://codelabs.developers.google.com/dataproc-serverless?hl=zh-tw
594,looker-embedded-conversational-analytics,資料分析 / BigQuery / Looker,初階,2026-03-27,,嵌入 Looker 並使用對話式數據分析,594__looker-embedded-conversational-analytics__嵌入-Looker-並使用對話式數據分析.pdf,passed,8,12,https://codelabs.developers.google.com/codelabs/looker-embedded-conversational-analytics?hl=zh-tw
645,spark-nlp,資料分析 / BigQuery / Looker,初階,2026-03-27,,在 Dataproc 使用 PySpark 執行自然語言處理作業,645__spark-nlp__在-Dataproc-使用-PySpark-執行自然語言處理作業.pdf,passed,9,19,https://codelabs.developers.google.com/codelabs/spark-nlp?hl=zh-tw
392,dataproc-spark-ml,資料分析 / BigQuery / Looker,初階,2026-03-28,,運用 Google Dataproc 建立 Spark 機器學習模型,392__dataproc-spark-ml__運用-Google-Dataproc-建立-Spark-機器學習模型.pdf,passed,5,7,https://codelabs.developers.google.com/dataproc-spark-ml?hl=zh-tw
469,dataproc-cluster-gce,資料分析 / BigQuery / Looker,初階,2026-03-28,,搭配使用 Google Compute Engine 和 Dataproc,469__dataproc-cluster-gce__搭配使用-Google-Compute-Engine-和-Dataproc.pdf,passed,8,15,https://codelabs.developers.google.com/dataproc-cluster-gce?hl=zh-tw
260,flutter_ads,資料分析 / BigQuery / Looker,初階,2026-04-09,,使用 Google Analytics 自訂事件和 Flutter 啟動 Google Ads 廣告活動,260__flutter_ads__使用-Google-Analytics-自訂事件和-Flutter-啟動-Google-Ads-廣告活動.pdf,passed,9,19,https://codelabs.developers.google.com/codelabs/flutter_ads?hl=zh-tw
224,looker-embed-sdk,資料分析 / BigQuery / Looker,初階,2026-04-11,,如何使用 Embed SDK 嵌入 Looker,224__looker-embed-sdk__如何使用-Embed-SDK-嵌入-Looker.pdf,passed,5,9,https://codelabs.developers.google.com/codelabs/looker-embed-sdk?hl=zh-tw
129,next26-looker-self-serve,資料分析 / BigQuery / Looker,初階,2026-04-16,,使用 Looker 的自助式商業智慧功能,129__next26-looker-self-serve__使用-Looker-的自助式商業智慧功能.pdf,passed,9,20,https://codelabs.developers.google.com/next26/looker-self-serve?hl=zh-tw
867,looker-embed,資料分析 / BigQuery / Looker,中階,2026-03-21,44 分鐘,使用 Looker 進行簽署嵌入,867__looker-embed__使用-Looker-進行簽署嵌入.pdf,passed,9,11,https://codelabs.developers.google.com/codelabs/looker-embed?hl=zh-tw
665,fhir-to-bq,資料分析 / BigQuery / Looker,進階,2026-03-21,,將 FHIR (快速醫療照護互通資源) 擷取至 BigQuery,665__fhir-to-bq__將-FHIR-(快速醫療照護互通資源)-擷取至-BigQuery.pdf,passed,7,10,https://codelabs.developers.google.com/codelabs/fhir-to-bq?hl=zh-tw
668,firebase_android_ads,資料分析 / BigQuery / Looker,進階,2026-03-21,,Google Ads 搭配 Google Analytics for Firebase 自訂事件 - Android,668__firebase_android_ads__Google-Ads-搭配-Google-Analytics-for-Firebase-自訂事件-Android.pdf,passed,8,20,https://codelabs.developers.google.com/codelabs/firebase_android_ads?hl=zh-tw
674,community-visualization,資料分析 / BigQuery / Looker,進階,2026-03-21,,在 Looker Studio 建立自訂圖表,674__community-visualization__在-Looker-Studio-建立自訂圖表.pdf,passed,14,23,https://codelabs.developers.google.com/codelabs/community-visualization?hl=zh-tw
691,gcp-bq-partitioning-and-clustering,資料分析 / BigQuery / Looker,進階,2026-03-21,,BigQuery 中的分區和分群,691__gcp-bq-partitioning-and-clustering__BigQuery-中的分區和分群.pdf,passed,7,15,https://codelabs.developers.google.com/codelabs/gcp-bq-partitioning-and-clustering?hl=zh-tw
702,bigquery-custom-quota,資料分析 / BigQuery / Looker,進階,2026-03-21,,設定 BigQuery 的費用控管機制,702__bigquery-custom-quota__設定-BigQuery-的費用控管機制.pdf,passed,7,11,https://codelabs.developers.google.com/bigquery-custom-quota?hl=zh-tw
709,bigtable-cdc-looker-tutorial,資料分析 / BigQuery / Looker,進階,2026-03-21,,使用 BigQuery 和 Looker 分析 Bigtable 中的信用卡交易資料，並以圖表呈現分析結果,"709__bigtable-cdc-looker-tutorial__使用-BigQuery-和-Looker-分析-Bigtable-中的信用卡交易資料,並以圖表呈現分析結果.pdf",passed,9,16,https://codelabs.developers.google.com/bigtable-cdc-looker-tutorial?hl=zh-tw
713,bigquery-dataframes-clustering-unstructured-data,資料分析 / BigQuery / Looker,進階,2026-03-21,,使用具備 AI 功能的 BigQuery DataFrames 套件，從結構化與非結構化資料取得洞察資訊,"713__bigquery-dataframes-clustering-unstructured-data__使用具備-AI-功能的-BigQuery-DataFrames-套件,從結構化與非結構化資料取得洞察資訊.pdf",passed,9,17,https://codelabs.developers.google.com/bigquery-dataframes-clustering-unstructured-data?hl=zh-tw
730,cloud-bigquery-workflows-parallel,資料分析 / BigQuery / Looker,進階,2026-03-21,,使用 Workflows 平行執行 BigQuery 工作,730__cloud-bigquery-workflows-parallel__使用-Workflows-平行執行-BigQuery-工作.pdf,passed,7,15,https://codelabs.developers.google.com/codelabs/cloud-bigquery-workflows-parallel?hl=zh-tw
736,cloud-dataproc-gcloud,資料分析 / BigQuery / Looker,進階,2026-03-21,,透過 Cloud Dataproc (指令列) 佈建及使用代管 Hadoop/Spark 叢集,736__cloud-dataproc-gcloud__透過-Cloud-Dataproc-(指令列)-佈建及使用代管-Hadoop-Spark-叢集.pdf,passed,12,16,https://codelabs.developers.google.com/codelabs/cloud-dataproc-gcloud?hl=zh-tw
738,bqml-intro,資料分析 / BigQuery / Looker,進階,2026-03-21,,開始使用 BigQuery 機器學習,738__bqml-intro__開始使用-BigQuery-機器學習.pdf,passed,7,14,https://codelabs.developers.google.com/codelabs/bqml-intro?hl=zh-tw
767,cloud-bigquery-csharp,資料分析 / BigQuery / Looker,進階,2026-03-21,,使用 C# 搭配 BigQuery,767__cloud-bigquery-csharp__使用-C-搭配-BigQuery.pdf,passed,9,18,https://codelabs.developers.google.com/codelabs/cloud-bigquery-csharp?hl=zh-tw
769,chatbots-dialogflow-bigquery,資料分析 / BigQuery / Looker,進階,2026-03-21,,如何將 Dialogflow 與 BigQuery 整合,769__chatbots-dialogflow-bigquery__如何將-Dialogflow-與-BigQuery-整合.pdf,passed,6,15,https://codelabs.developers.google.com/codelabs/chatbots-dialogflow-bigquery?hl=zh-tw
777,cloud-bigquery-python,資料分析 / BigQuery / Looker,進階,2026-03-21,,使用 Python 搭配 BigQuery,777__cloud-bigquery-python__使用-Python-搭配-BigQuery.pdf,passed,11,19,https://codelabs.developers.google.com/codelabs/cloud-bigquery-python?hl=zh-tw
786,cloud-bigquery-wikipedia,資料分析 / BigQuery / Looker,進階,2026-03-21,,在 BigQuery 查詢 Wikipedia 資料集,786__cloud-bigquery-wikipedia__在-BigQuery-查詢-Wikipedia-資料集.pdf,passed,9,18,https://codelabs.developers.google.com/codelabs/cloud-bigquery-wikipedia?hl=zh-tw
832,bigquery-data-studio,資料分析 / BigQuery / Looker,進階,2026-03-21,,在數據分析中以視覺化的方式呈現 BigQuery 資料,832__bigquery-data-studio__在數據分析中以視覺化的方式呈現-BigQuery-資料.pdf,passed,7,25,https://codelabs.developers.google.com/codelabs/bigquery-data-studio?hl=zh-tw
835,bigquery-github,資料分析 / BigQuery / Looker,進階,2026-03-21,17 分鐘,使用 BigQuery 查詢 GitHub 資料,835__bigquery-github__使用-BigQuery-查詢-GitHub-資料.pdf,passed,6,10,https://codelabs.developers.google.com/codelabs/bigquery-github?hl=zh-tw
854,batch-csv-cdf-bq,資料分析 / BigQuery / Looker,進階,2026-03-21,,使用 Cloud Data Fusion 將 CSV 資料擷取至 BigQuery - 批次擷取,854__batch-csv-cdf-bq__使用-Cloud-Data-Fusion-將-CSV-資料擷取至-BigQuery-批次擷取.pdf,passed,10,28,https://codelabs.developers.google.com/codelabs/batch-csv-cdf-bq?hl=zh-tw
502,spark-jupyter-dataproc,資料分析 / BigQuery / Looker,進階,2026-03-27,,在 Cloud Dataproc 使用 Apache Spark 和 Jupyter 筆記本,502__spark-jupyter-dataproc__在-Cloud-Dataproc-使用-Apache-Spark-和-Jupyter-筆記本.pdf,passed,10,21,https://codelabs.developers.google.com/codelabs/spark-jupyter-dataproc?hl=zh-tw
507,iot-data-processing-using-dataproc-and-managed-kafka,資料分析 / BigQuery / Looker,進階,2026-03-27,,使用 Dataproc 和 Google Managed Service for Apache Kafka 即時處理 IoT 資料,507__iot-data-processing-using-dataproc-and-managed-kafka__使用-Dataproc-和-Google-Managed-Service-for-Apache-Kafka-即時處理-IoT-資料.pdf,passed,9,24,https://codelabs.developers.google.com/codelabs/iot-data-processing-using-dataproc-and-managed-kafka?hl=zh-tw
516,databricks-bigquery-spanner,資料分析 / BigQuery / Looker,進階,2026-03-27,,使用 BQ 從 Databricks 至 Spanner 執行反向 ETL,516__databricks-bigquery-spanner__使用-BQ-從-Databricks-至-Spanner-執行反向-ETL.pdf,passed,10,30,https://codelabs.developers.google.com/databricks-bigquery-spanner?hl=zh-tw
517,looker-psc-ext-northbound-l7,資料分析 / BigQuery / Looker,進階,2026-03-27,38 分鐘,Looker PSC 北向區域外部 L7 ALB,517__looker-psc-ext-northbound-l7__Looker-PSC-北向區域外部-L7-ALB.pdf,passed,13,32,https://codelabs.developers.google.com/looker-psc-ext-northbound-l7?hl=zh-tw
520,image-classification-bqml,資料分析 / BigQuery / Looker,進階,2026-03-27,,使用 BigQuery ML 分類圖片資料,520__image-classification-bqml__使用-BigQuery-ML-分類圖片資料.pdf,passed,10,20,https://codelabs.developers.google.com/codelabs/image-classification-bqml?hl=zh-tw
551,moviescore-prediction-bqmlsql,資料分析 / BigQuery / Looker,進階,2026-03-27,,使用 SQL 透過 BigQuery ML 預測電影評分,551__moviescore-prediction-bqmlsql__使用-SQL-透過-BigQuery-ML-預測電影評分.pdf,passed,11,17,https://codelabs.developers.google.com/moviescore-prediction-bqmlsql?hl=zh-tw
556,real-time-csv-cdf-bq,資料分析 / BigQuery / Looker,進階,2026-03-27,,使用 Cloud Data Fusion 將 CSV (逗號分隔值) 資料擷取至 BigQuery - 即時擷取,556__real-time-csv-cdf-bq__使用-Cloud-Data-Fusion-將-CSV-(逗號分隔值)-資料擷取至-BigQuery-即時擷取.pdf,passed,9,24,https://codelabs.developers.google.com/codelabs/real-time-csv-cdf-bq?hl=zh-tw
563,devsite-codelabs-serverless-data-transformation-spark-bigquery-studio,資料分析 / BigQuery / Looker,進階,2026-03-27,,透過 BigQuery Studio 筆記本，運用 Apache Spark 執行無伺服器資料轉換,"563__devsite-codelabs-serverless-data-transformation-spark-bigquery-studio__透過-BigQuery-Studio-筆記本,運用-Apache-Spark-執行無伺服器資料轉換.pdf",passed,12,31,https://codelabs.developers.google.com/devsite/codelabs/serverless-data-transformation-spark-bigquery-studio?hl=zh-tw
585,survey-data-warehouse,資料分析 / BigQuery / Looker,進階,2026-03-27,,轉換 Google 表單問卷調查回覆資料並載入 BigQuery,585__survey-data-warehouse__轉換-Google-表單問卷調查回覆資料並載入-BigQuery.pdf,passed,9,20,https://codelabs.developers.google.com/codelabs/survey-data-warehouse?hl=zh-tw
652,eventarc-workflows-gke-autopilot,資料分析 / BigQuery / Looker,進階,2026-03-27,,設定 Eventarc，觸發與 GKE Autopilot 和 Pub/Sub 整合的工作流程,"652__eventarc-workflows-gke-autopilot__設定-Eventarc,觸發與-GKE-Autopilot-和-Pub-Sub-整合的工作流程.pdf",passed,10,26,https://codelabs.developers.google.com/eventarc-workflows-gke-autopilot?hl=zh-tw
322,vpc-sc-bigquery,資料分析 / BigQuery / Looker,進階,2026-03-28,,VPC Service Controls - BigQuery Protection Codelab I,322__vpc-sc-bigquery__VPC-Service-Controls-BigQuery-Protection-Codelab-I.pdf,passed,9,25,https://codelabs.developers.google.com/codelabs/vpc-sc-bigquery?hl=zh-tw
380,ios_ads,資料分析 / BigQuery / Looker,進階,2026-03-28,,Google Ads 搭配 Google Analytics for Firebase 自訂事件 - iOS,380__ios_ads__Google-Ads-搭配-Google-Analytics-for-Firebase-自訂事件-iOS.pdf,passed,9,19,https://codelabs.developers.google.com/codelabs/ios_ads?hl=zh-tw
385,looker-dashboard-summarization-extension,資料分析 / BigQuery / Looker,進階,2026-03-28,,Looker 資訊主頁摘要擴充功能程式碼實驗室,385__looker-dashboard-summarization-extension__Looker-資訊主頁摘要擴充功能程式碼實驗室.pdf,passed,10,16,https://codelabs.developers.google.com/codelabs/looker-dashboard-summarization-extension?hl=zh-tw
387,ios_unity_ads_firebase,資料分析 / BigQuery / Looker,進階,2026-03-28,10 分鐘,Google Ads 搭配 Google Analytics for Firebase 自訂事件 - Unity,387__ios_unity_ads_firebase__Google-Ads-搭配-Google-Analytics-for-Firebase-自訂事件-Unity.pdf,passed,9,18,https://codelabs.developers.google.com/codelabs/ios_unity_ads_firebase?hl=zh-tw
399,intro-cloud-composer,資料分析 / BigQuery / Looker,進階,2026-03-28,,在 Dataproc 叢集中執行 Hadoop 字數計算工作,399__intro-cloud-composer__在-Dataproc-叢集中執行-Hadoop-字數計算工作.pdf,passed,7,22,https://codelabs.developers.google.com/codelabs/intro-cloud-composer?hl=zh-tw
402,looker-psa-internet-neg-https,資料分析 / BigQuery / Looker,進階,2026-03-28,38 分鐘,Looker PSA 南向 HTTPS 網際網路 NEG,402__looker-psa-internet-neg-https__Looker-PSA-南向-HTTPS-網際網路-NEG.pdf,passed,14,28,https://codelabs.developers.google.com/looker-psa-internet-neg-https?hl=zh-tw
