index,slug,title,url,pdf_filename,status,step_count,pdf_page_count,pdf_size_bytes,message
280,smart-shop-agent-vertexai,運用 AlloyDB 和 Vertex AI Agent Builder 打造智慧購物助理 - 第 2 部分,https://codelabs.developers.google.com/smart-shop-agent-vertexai?hl=zh-tw,280__smart-shop-agent-vertexai__運用-AlloyDB-和-Vertex-AI-Agent-Builder-打造智慧購物助理-第-2-部分.pdf,passed,9,20,3980598,驗證通過
281,looker-psc-hybrid-neg-onprem,Looker PSC 南向混合式 NEG 至地端,https://codelabs.developers.google.com/looker-psc-hybrid-neg-onprem?hl=zh-tw,281__looker-psc-hybrid-neg-onprem__Looker-PSC-南向混合式-NEG-至地端.pdf,passed,16,38,3072095,驗證通過
282,smart-patent-agent-vertexai,運用 AlloyDB 和 Vertex AI Agent Builder 打造專利搜尋助理 - 第 2 部分,https://codelabs.developers.google.com/smart-patent-agent-vertexai?hl=zh-tw,282__smart-patent-agent-vertexai__運用-AlloyDB-和-Vertex-AI-Agent-Builder-打造專利搜尋助理-第-2-部分.pdf,passed,8,14,1569800,驗證通過
283,haiku-generator,使用 PaLM API 和 Flutter 創作 Google 產品俳句,https://codelabs.developers.google.com/haiku-generator?hl=zh-tw,283__haiku-generator__使用-PaLM-API-和-Flutter-創作-Google-產品俳句.pdf,passed,9,18,2086332,驗證通過
284,grpc-basic-otel-plugin-grpc-java,在 gRPC Java 中設定基本 OpenTelemetry 外掛程式,https://codelabs.developers.google.com/grpc/basic-otel-plugin-grpc-java?hl=zh-tw,284__grpc-basic-otel-plugin-grpc-java__在-gRPC-Java-中設定基本-OpenTelemetry-外掛程式.pdf,passed,6,12,644039,驗證通過
285,genai-for-dev-slack-agent,Slack 專用生成式 AI 代理，可透過 API 呼叫執行動作，並回答文件相關問題,https://codelabs.developers.google.com/genai-for-dev-slack-agent?hl=zh-tw,"285__genai-for-dev-slack-agent__Slack-專用生成式-AI-代理,可透過-API-呼叫執行動作,並回答文件相關問題.pdf",passed,11,60,10269177,驗證通過
286,looker-psc-internet-neg-https,Looker PSC 南向 HTTPS 網際網路 NEG,https://codelabs.developers.google.com/looker-psc-internet-neg-https?hl=zh-tw,286__looker-psc-internet-neg-https__Looker-PSC-南向-HTTPS-網際網路-NEG.pdf,passed,12,30,2357248,驗證通過
287,looker-psc-internet-neg-ssh,Looker PSC 南向安全殼層 SSH 網際網路 NEG,https://codelabs.developers.google.com/looker-psc-internet-neg-ssh?hl=zh-tw,287__looker-psc-internet-neg-ssh__Looker-PSC-南向安全殼層-SSH-網際網路-NEG.pdf,passed,13,30,2381351,驗證通過
288,inplace-llm-bq-gemini,就地生成 LLM 洞察：運用 BigQuery 和 Gemini 分析結構化與非結構化資料,https://codelabs.developers.google.com/inplace-llm-bq-gemini?hl=zh-tw,288__inplace-llm-bq-gemini__就地生成-LLM-洞察-運用-BigQuery-和-Gemini-分析結構化與非結構化資料.pdf,passed,9,19,3310965,驗證通過
289,looker-psc-internet-neg-smtp,Looker PSC 南向 HTTPS 網際網路 NEG SMTP,https://codelabs.developers.google.com/looker-psc-internet-neg-smtp?hl=zh-tw,289__looker-psc-internet-neg-smtp__Looker-PSC-南向-HTTPS-網際網路-NEG-SMTP.pdf,passed,13,26,2072717,驗證通過
290,kubernetes-with-kubectl-ai,程式碼實驗室 - 使用 kubectl-ai (AI 技術輔助的 Kubernetes 助理) 管理 Kubernetes,https://codelabs.developers.google.com/kubernetes-with-kubectl-ai?hl=zh-tw,290__kubernetes-with-kubectl-ai__程式碼實驗室-使用-kubectl-ai-(AI-技術輔助的-Kubernetes-助理)-管理-Kubernetes.pdf,passed,9,14,1487416,驗證通過
291,looker-psc-internet-neg-https-gitlab-on-prem,Looker PSC Southbound HTTPS Internet NEG Gitlab Self-Managed,https://codelabs.developers.google.com/looker-psc-internet-neg-https-gitlab-on-prem?hl=zh-tw,291__looker-psc-internet-neg-https-gitlab-on-prem__Looker-PSC-Southbound-HTTPS-Internet-NEG-Gitlab-Self-Managed.pdf,passed,16,26,2312106,驗證通過
292,patent-search-java-adk,運用 ADK、AlloyDB 和 Gemini，以 Java 建構功能強大的 E2E AI 代理程式應用程式！,https://codelabs.developers.google.com/patent-search-java-adk?hl=zh-tw,"292__patent-search-java-adk__運用-ADK、AlloyDB-和-Gemini,以-Java-建構功能強大的-E2E-AI-代理程式應用程式.pdf",passed,13,33,4928737,驗證通過
293,understanding-skaffold,瞭解 Skaffold,https://codelabs.developers.google.com/understanding-skaffold?hl=zh-tw,293__understanding-skaffold__瞭解-Skaffold.pdf,passed,8,14,650647,驗證通過
294,tflite-computer-vision-update-app,將自訂模型整合至應用程式,https://codelabs.developers.google.com/tflite-computer-vision-update-app?hl=zh-tw,294__tflite-computer-vision-update-app__將自訂模型整合至應用程式.pdf,passed,10,17,2712499,驗證通過
295,cloud-run-cloud-run-hello-gradio,Hello Cloud Run with Python (Gradio),https://codelabs.developers.google.com/codelabs/cloud-run/cloud-run-hello-gradio?hl=zh-tw,295__cloud-run-cloud-run-hello-gradio__Hello-Cloud-Run-with-Python-(Gradio).pdf,passed,8,16,1134776,驗證通過
296,cloud-run-host-adk-agent-worker-pool-single-turn,如何在 Cloud Run worker 集區中代管單輪 ADK 代理,https://codelabs.developers.google.com/codelabs/cloud-run/host-adk-agent-worker-pool-single-turn?hl=zh-tw,296__cloud-run-host-adk-agent-worker-pool-single-turn__如何在-Cloud-Run-worker-集區中代管單輪-ADK-代理.pdf,passed,8,17,616416,驗證通過
297,cloud-run-upload-serve-images-storage-firestore-fastapi,如何使用 Cloud Storage、Firestore 和 Cloud Run 上傳及提供圖片,https://codelabs.developers.google.com/codelabs/cloud-run/upload-serve-images-storage-firestore-fastapi?hl=zh-tw,297__cloud-run-upload-serve-images-storage-firestore-fastapi__如何使用-Cloud-Storage、Firestore-和-Cloud-Run-上傳及提供圖片.pdf,passed,9,18,561252,驗證通過
298,cloud-run-cloud-run-hello-fastapi,透過 Python (FastAPI) 開始使用 Cloud Run,https://codelabs.developers.google.com/codelabs/cloud-run/cloud-run-hello-fastapi?hl=zh-tw,298__cloud-run-cloud-run-hello-fastapi__透過-Python-(FastAPI)-開始使用-Cloud-Run.pdf,passed,8,16,1095531,驗證通過
299,cloud-run-how-to-connect-adk-to-deployed-cloud-run-llm,實驗室 3：從原型到正式環境 - 將 ADK 代理部署至搭載 GPU 的 Cloud Run,https://codelabs.developers.google.com/codelabs/cloud-run/how-to-connect-adk-to-deployed-cloud-run-llm?hl=zh-tw,299__cloud-run-how-to-connect-adk-to-deployed-cloud-run-llm__實驗室-3-從原型到正式環境-將-ADK-代理部署至搭載-GPU-的-Cloud-Run.pdf,passed,13,27,2267663,驗證通過
300,cloud-run-how-to-batch-inference-cloud-run-jobs,如何在 Cloud Run 工作上執行批次推論,https://codelabs.developers.google.com/codelabs/cloud-run/how-to-batch-inference-cloud-run-jobs?hl=zh-tw,300__cloud-run-how-to-batch-inference-cloud-run-jobs__如何在-Cloud-Run-工作上執行批次推論.pdf,passed,7,11,535945,驗證通過
301,cloud-run-how-to-deploy-generative-ui-website,如何在 Cloud Run 部署 Generative UI 網站,https://codelabs.developers.google.com/codelabs/cloud-run/how-to-deploy-generative-ui-website?hl=zh-tw,301__cloud-run-how-to-deploy-generative-ui-website__如何在-Cloud-Run-部署-Generative-UI-網站.pdf,passed,11,16,1234228,驗證通過
302,cloud-run-cloud-run-hello-streamlit,透過 Python (Streamlit) 開始使用 Cloud Run,https://codelabs.developers.google.com/codelabs/cloud-run/cloud-run-hello-streamlit?hl=zh-tw,302__cloud-run-cloud-run-hello-streamlit__透過-Python-(Streamlit)-開始使用-Cloud-Run.pdf,passed,8,17,1175690,驗證通過
303,cloud-run-genkit-how-to-deploy-a-secure-mcp-server-on-cloud-run,如何在 Cloud Run 部署安全的 Genkit MCP 伺服器,https://codelabs.developers.google.com/codelabs/cloud-run/genkit-how-to-deploy-a-secure-mcp-server-on-cloud-run?hl=zh-tw,303__cloud-run-genkit-how-to-deploy-a-secure-mcp-server-on-cloud-run__如何在-Cloud-Run-部署安全的-Genkit-MCP-伺服器.pdf,passed,12,27,2599137,驗證通過
304,spanner-bigquery-graph,Spanner 和 BigQuery：即時詐欺防禦盾,https://codelabs.developers.google.com/spanner-bigquery-graph?hl=zh-tw,304__spanner-bigquery-graph__Spanner-和-BigQuery-即時詐欺防禦盾.pdf,passed,8,30,2067959,驗證通過
305,web-vitals-google-analytics-bigquery,使用 web-vitals.js、Google Analytics 和 BigQuery 評估效能,https://codelabs.developers.google.com/codelabs/web-vitals-google-analytics-bigquery?hl=zh-tw,305__web-vitals-google-analytics-bigquery__使用-web-vitals.js、Google-Analytics-和-BigQuery-評估效能.pdf,passed,11,30,3475743,驗證通過
306,dataplex-foundational-governance,開始使用 Dataplex Universal Catalog 的基礎治理功能,https://codelabs.developers.google.com/dataplex-foundational-governance?hl=zh-tw,306__dataplex-foundational-governance__開始使用-Dataplex-Universal-Catalog-的基礎治理功能.pdf,passed,8,18,1899463,驗證通過
307,confidential-space-pki,搭配使用 Confidential Space 與未儲存於雲端服務供應商的受保護資源,https://codelabs.developers.google.com/confidential-space-pki?hl=zh-tw,307__confidential-space-pki__搭配使用-Confidential-Space-與未儲存於雲端服務供應商的受保護資源.pdf,passed,9,32,1174577,驗證通過
308,cloud-kubeflow-pipelines-gis,Kubeflow Pipelines - GitHub 問題摘要,https://codelabs.developers.google.com/codelabs/cloud-kubeflow-pipelines-gis?hl=zh-tw,308__cloud-kubeflow-pipelines-gis__Kubeflow-Pipelines-GitHub-問題摘要.pdf,passed,6,26,4222591,驗證通過
309,cloud-mlops-airflow-gke,在 GKE 使用 Airflow 2 建構 MLOps 工作流程,https://codelabs.developers.google.com/codelabs/cloud-mlops-airflow-gke?hl=zh-tw,309__cloud-mlops-airflow-gke__在-GKE-使用-Airflow-2-建構-MLOps-工作流程.pdf,passed,20,50,1998054,驗證通過
310,signed-container-image-codelab,程式碼實驗室：已簽署的容器映像檔,https://codelabs.developers.google.com/signed-container-image-codelab?hl=zh-tw,310__signed-container-image-codelab__程式碼實驗室-已簽署的容器映像檔.pdf,passed,5,15,991173,驗證通過
311,bq-dataprep,輕鬆準備 BigQuery 資料：低程式碼開發人員指南,https://codelabs.developers.google.com/bq-dataprep?hl=zh-tw,311__bq-dataprep__輕鬆準備-BigQuery-資料-低程式碼開發人員指南.pdf,passed,8,24,3062146,驗證通過
312,bigquery-sheets-slides,運用 Google 試算表和簡報，將大數據轉化為洞察資料,https://codelabs.developers.google.com/codelabs/bigquery-sheets-slides?hl=zh-tw,"312__bigquery-sheets-slides__運用-Google-試算表和簡報,將大數據轉化為洞察資料.pdf",passed,9,32,1574274,驗證通過
313,next26-aiinfra-learning-pod-screen2-advanced-inferencing-part-1,在 GKE 上使用 Ray 部署多主機 TPU vLLM 推論,https://codelabs.developers.google.com/next26/aiinfra-learning-pod/screen2-advanced-inferencing-part-1?hl=zh-tw,313__next26-aiinfra-learning-pod-screen2-advanced-inferencing-part-1__在-GKE-上使用-Ray-部署多主機-TPU-vLLM-推論.pdf,passed,12,21,1008668,驗證通過
314,agentverse-developer-instructions,Agentverse - 影刃的法典 - 使用 Gemini CLI 進行直覺式程式開發,https://codelabs.developers.google.com/agentverse-developer/instructions?hl=zh-tw,314__agentverse-developer-instructions__Agentverse-影刃的法典-使用-Gemini-CLI-進行直覺式程式開發.pdf,passed,10,58,31033292,驗證通過
315,alloydb-oracle-fdw-vpn,透過 Google VPN 將 AlloyDB 連線至 Oracle,https://codelabs.developers.google.com/codelabs/alloydb-oracle-fdw-vpn?hl=zh-tw,315__alloydb-oracle-fdw-vpn__透過-Google-VPN-將-AlloyDB-連線至-Oracle.pdf,passed,12,45,1159404,驗證通過
316,sharded-sql-to-spanner-migration,端對端遷移：從分片的內部部署 MySQL 遷移至 Cloud Spanner (GoogleSQL),https://codelabs.developers.google.com/sharded-sql-to-spanner-migration?hl=zh-tw,316__sharded-sql-to-spanner-migration__端對端遷移-從分片的內部部署-MySQL-遷移至-Cloud-Spanner-(GoogleSQL).pdf,passed,12,54,3384373,驗證通過
317,confidential-space-mig,使用自動調度資源、自動修復和映像檔更新功能，透過 MIG 部署 Confidential Space 工作負載,https://codelabs.developers.google.com/codelabs/confidential-space-mig?hl=zh-tw,"317__confidential-space-mig__使用自動調度資源、自動修復和映像檔更新功能,透過-MIG-部署-Confidential-Space-工作負載.pdf",passed,8,16,1312538,驗證通過
318,adk-java-getting-started,使用 Java 版 Agent Development Kit (ADK) 建構 AI 代理,https://codelabs.developers.google.com/adk-java-getting-started?hl=zh-tw,318__adk-java-getting-started__使用-Java-版-Agent-Development-Kit-(ADK)-建構-AI-代理.pdf,passed,11,30,7650531,驗證通過
319,pipelines-psc-interface-proxy,Vertex AI Pipelines PSC 介面明確 Proxy,https://codelabs.developers.google.com/pipelines-psc-interface-proxy?hl=zh-tw,319__pipelines-psc-interface-proxy__Vertex-AI-Pipelines-PSC-介面明確-Proxy.pdf,passed,18,35,1983848,驗證通過
320,service-extensions-mediacdn,實驗室：Media CDN 的 Service Extensions,https://codelabs.developers.google.com/service-extensions-mediacdn?hl=zh-tw,320__service-extensions-mediacdn__實驗室-Media-CDN-的-Service-Extensions.pdf,passed,12,34,2368303,驗證通過
321,vertex-cohost-prediction,Vertex AI：在同一個 VM 託管模型，以便預測結果,https://codelabs.developers.google.com/vertex-cohost-prediction?hl=zh-tw,"321__vertex-cohost-prediction__Vertex-AI-在同一個-VM-託管模型,以便預測結果.pdf",passed,7,23,2184974,驗證通過
322,vpc-sc-bigquery,VPC Service Controls - BigQuery Protection Codelab I,https://codelabs.developers.google.com/codelabs/vpc-sc-bigquery?hl=zh-tw,322__vpc-sc-bigquery__VPC-Service-Controls-BigQuery-Protection-Codelab-I.pdf,passed,9,25,2214274,驗證通過
323,tflite-computer-vision-train-model,建立圖片分類器的自訂模型,https://codelabs.developers.google.com/tflite-computer-vision-train-model?hl=zh-tw,323__tflite-computer-vision-train-model__建立圖片分類器的自訂模型.pdf,passed,7,11,778722,驗證通過
324,vertex_hyperparameter_tuning,Vertex AI：超參數調整,https://codelabs.developers.google.com/vertex_hyperparameter_tuning?hl=zh-tw,324__vertex_hyperparameter_tuning__Vertex-AI-超參數調整.pdf,passed,7,28,2386269,驗證通過
325,spring-cloud-gcp-gcs,使用 Spring Resource 抽象層存取 Cloud Storage 檔案,https://codelabs.developers.google.com/codelabs/spring-cloud-gcp-gcs?hl=zh-tw,325__spring-cloud-gcp-gcs__使用-Spring-Resource-抽象層存取-Cloud-Storage-檔案.pdf,passed,7,13,798019,驗證通過
326,spanner-mcp-server,程式碼實驗室：Spanner MCP 伺服器,https://codelabs.developers.google.com/spanner-mcp-server?hl=zh-tw,326__spanner-mcp-server__程式碼實驗室-Spanner-MCP-伺服器.pdf,passed,5,16,2016424,驗證通過
327,vertex-automl-tabular,Vertex AI：使用 AutoML 建構詐欺偵測模型,https://codelabs.developers.google.com/vertex-automl-tabular?hl=zh-tw,327__vertex-automl-tabular__Vertex-AI-使用-AutoML-建構詐欺偵測模型.pdf,passed,9,23,2403570,驗證通過
328,mdc-103-web,MDC-103 Web：利用顏色、形狀、高度和類型建立 Material Design 主題 (網頁),https://codelabs.developers.google.com/codelabs/mdc-103-web?hl=zh-tw,328__mdc-103-web__MDC-103-Web-利用顏色、形狀、高度和類型建立-Material-Design-主題-(網頁).pdf,passed,8,22,6115109,驗證通過
329,llm-summarizer-palm-gcs,Cloud 函式：使用 PaLM Vertex AI API 和 Google Cloud Storage 彙整內容,https://codelabs.developers.google.com/llm-summarizer-palm-gcs?hl=zh-tw,329__llm-summarizer-palm-gcs__Cloud-函式-使用-PaLM-Vertex-AI-API-和-Google-Cloud-Storage-彙整內容.pdf,passed,8,12,878155,驗證通過
330,the-lit-path,從 Web Component 轉換為 Lit Element,https://codelabs.developers.google.com/codelabs/the-lit-path?hl=zh-tw,330__the-lit-path__從-Web-Component-轉換為-Lit-Element.pdf,passed,9,28,1078744,驗證通過
331,shopping-account-linking,建立及連結 AdWords 和 Merchant Center 子帳戶,https://codelabs.developers.google.com/codelabs/shopping-account-linking?hl=zh-tw,331__shopping-account-linking__建立及連結-AdWords-和-Merchant-Center-子帳戶.pdf,passed,8,15,924973,驗證通過
332,ipv4-ipv6-addressing,IP 定址選項：IPv4 和 IPv6,https://codelabs.developers.google.com/codelabs/ipv4-ipv6-addressing?hl=zh-tw,332__ipv4-ipv6-addressing__IP-定址選項-IPv4-和-IPv6.pdf,passed,9,22,2433202,驗證通過
333,connecting-to-private-alloydb-from-gke-autopilot,從 GKE Autopilot 執行的應用程式連線至私人 AlloyDB 執行個體,https://codelabs.developers.google.com/connecting-to-private-alloydb-from-gke-autopilot?hl=zh-tw,333__connecting-to-private-alloydb-from-gke-autopilot__從-GKE-Autopilot-執行的應用程式連線至私人-AlloyDB-執行個體.pdf,passed,5,14,1841154,驗證通過
334,gcp-actions-gemini-mcp-cloudrun,在 Cloud Run 運用 Gemini + MCP，將自然語言轉換為實際 Google Cloud 動作,https://codelabs.developers.google.com/gcp-actions-gemini-mcp-cloudrun?hl=zh-tw,"334__gcp-actions-gemini-mcp-cloudrun__在-Cloud-Run-運用-Gemini-MCP,將自然語言轉換為實際-Google-Cloud-動作.pdf",passed,9,20,2465015,驗證通過
335,devsite-codelabs-build-youtube-summarizer,建構 Gemini 技術輔助的 YouTube 摘要工具,https://codelabs.developers.google.com/devsite/codelabs/build-youtube-summarizer?hl=zh-tw,335__devsite-codelabs-build-youtube-summarizer__建構-Gemini-技術輔助的-YouTube-摘要工具.pdf,passed,8,22,2838962,驗證通過
336,databricks-csv-spanner,使用 CSV 從 Databricks 至 Spanner 執行反向 ETL,https://codelabs.developers.google.com/databricks-csv-spanner?hl=zh-tw,336__databricks-csv-spanner__使用-CSV-從-Databricks-至-Spanner-執行反向-ETL.pdf,passed,7,17,984018,驗證通過
337,intelligent-gmail-processing,使用 Google Cloud Functions 強化 Gmail 收件匣,https://codelabs.developers.google.com/codelabs/intelligent-gmail-processing?hl=zh-tw,337__intelligent-gmail-processing__使用-Google-Cloud-Functions-強化-Gmail-收件匣.pdf,passed,7,21,1462592,驗證通過
